image_name,coverage,decision
sealant_01.png,0.17468499427262313,FAIL
sealant_02.png,0.1798419789856871,FAIL
sealant_03.png,0.13492650685607183,FAIL
sealant_04.png,0.23101935874168178,FAIL
sealant_05.png,0.08633471028246065,FAIL
sealant_06.png,0.1013446056460692,FAIL
sealant_07.png,0.09826132222800625,FAIL
sealant_08.png,0.16646567717996288,FAIL
sealant_09.png,0.09922134577827377,FAIL
sealant_10.png,0.09913793103448276,FAIL
